item_id,product_type,name,asset_class_std,region_std,risk_grade,risk_available,expense_ratio,expense_ratio_available,expense_ratio_source,aum,aum_available,return_1y,return_1y_available,as_of_date,source_table,source_row_key
CONX.O,OVERSEAS_ETF,Direxion Daily COIN Bull 2x ETF,ALTERNATIVES,US,,False,0.75,True,provided,,False,,False,2026-07-11,PREF02N001,pd_itm_no=CONX.O
BRZX.K,OVERSEAS_ETF,Corgi Brazil 2x Daily ETF,ALTERNATIVES,AMERICAS_OTHER,,False,0.45,True,provided,590000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=BRZX.K
FTA.O,OVERSEAS_ETF,First Trust Large Cap Value AlphaDEX Fund,EQUITY,US,,False,0.5,True,provided,1335320000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=FTA.O
LRND.O,OVERSEAS_ETF,NYLI US Large Cap R&D Leaders ETF,EQUITY,US,,False,0.13,True,provided,369900000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=LRND.O
IDU,OVERSEAS_ETF,iShares US Utilities ETF,EQUITY,US,,False,0.39,True,provided,1424610000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=IDU
CSD,OVERSEAS_ETF,Invesco S&P Spin-Off ETF,EQUITY,US,,False,0.43,True,provided,202680000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=CSD
UFIV.O,OVERSEAS_ETF,F/m US Treasury 5 Year Note ETF,BOND,US,,False,0.15,True,provided,29470000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=UFIV.O
USO,OVERSEAS_ETF,United States Oil Fund LP,COMMODITY,US,,False,0.0,True,provided,1961580000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=USO
XOVR.O,OVERSEAS_ETF,ERShares Private-Public Crossover ETF,EQUITY,US,,False,0.75,True,provided,2266330000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=XOVR.O
AMUB.K,OVERSEAS_ETF,UBS ETRACS Alerian MLP Index ETN Srs B,EQUITY,US,,False,0.0,True,provided,37280000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=AMUB.K
PSMD.K,OVERSEAS_ETF,Pacer Swan SOS Moderate (January) ETF,ALTERNATIVES,US,,False,0.49,True,provided,92070000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=PSMD.K
SSPX.K,OVERSEAS_ETF,Janus Henderson US Sustainable Equity ETF,EQUITY,US,,False,0.55,True,provided,10230000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=SSPX.K
TDTF.K,OVERSEAS_ETF,FlexShares iBoxx 5-Year Target Duration TIPS Index,BOND,US,,False,0.17,True,provided,,False,,False,2026-07-11,PREF02N001,pd_itm_no=TDTF.K
PBPH.O,OVERSEAS_ETF,Portfolio Building Block World P and B Index ETF,EQUITY,GLOBAL,,False,0.13,True,provided,812190000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=PBPH.O
XQQI.O,OVERSEAS_ETF,NEOS Boosted Nasdaq-100 High Income ETF,ALTERNATIVES,US,,False,0.98,True,provided,216310000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=XQQI.O
TPIF.K,OVERSEAS_ETF,Timothy Plan International ETF,EQUITY,GLOBAL,,False,0.62,True,provided,241940000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=TPIF.K
HOOX.O,OVERSEAS_ETF,Defiance Daily Target 2X Long HOOD ETF,ALTERNATIVES,US,,False,1.29,True,provided,19940000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=HOOX.O
ULVM.O,OVERSEAS_ETF,VictoryShares US Value Momentum ETF,EQUITY,US,,False,0.09,True,provided,265490000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=ULVM.O
GMAR.K,OVERSEAS_ETF,FT Vest US Equity Moderate Buffer ETF - Mar,ALTERNATIVES,US,,False,0.85,True,provided,396230000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=GMAR.K
ALRG.K,OVERSEAS_ETF,Allspring LT Large Core ETF,EQUITY,US,,False,0.28,True,provided,7450000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=ALRG.K
MLPI.K,OVERSEAS_ETF,NEOS MLP & Energy Infrastructure High Income ETF,EQUITY,US,,False,0.68,True,provided,673890000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MLPI.K
DFSD.K,OVERSEAS_ETF,DFA Dimensional Short-Duration Fixed Income ETF,BOND,US,,False,0.14,True,provided,6865080000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=DFSD.K
BNOV.K,OVERSEAS_ETF,Innovator US Equity Buffer ETF - November,ALTERNATIVES,US,,False,0.79,True,provided,213410000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=BNOV.K
VONE.O,OVERSEAS_ETF,Vanguard Russell 1000 Index Fund;ETF,EQUITY,US,,False,0.06,True,provided,8136630000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=VONE.O
PQJL.O,OVERSEAS_ETF,PGIM Nasdaq-100 Buffer 12 ETF - July,ALTERNATIVES,US,,False,0.5,True,provided,17090000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=PQJL.O
TXXS.O,OVERSEAS_ETF,21Shares 2x Long Sui ETF,ALTERNATIVES,US,,False,1.89,True,provided,2360000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=TXXS.O
JANH.K,OVERSEAS_ETF,Innovator Premium Income 20 Barrier ETF - January,ALTERNATIVES,US,,False,0.79,True,provided,15020000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=JANH.K
EWH,OVERSEAS_ETF,iShares MSCI Hong Kong ETF,EQUITY,CHINA,,False,0.5,True,provided,1179420000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=EWH
ALDB.K,OVERSEAS_ETF,Aptus Laddered Deep Buffer ETF,ALTERNATIVES,US,,False,0.05,True,provided,1500000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=ALDB.K
FNCL.K,OVERSEAS_ETF,Fidelity MSCI Financials Index ETF,EQUITY,US,,False,0.084,True,provided,2240380000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=FNCL.K
IWC,OVERSEAS_ETF,iShares Micro-Cap ETF,EQUITY,US,,False,0.6,True,provided,1439640000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=IWC
UBOT.K,OVERSEAS_ETF,Direxion Daily Robo AI & Automation Ix Bl 2X ETF,ALTERNATIVES,GLOBAL,,False,0.73,True,provided,28220000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=UBOT.K
FGRU.K,OVERSEAS_ETF,T-REX 2X Long FIGR Daily Target ETF,ALTERNATIVES,US,,False,1.5,True,provided,5330000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=FGRU.K
CARK.K,OVERSEAS_ETF,CastleArk Large Growth ETF,EQUITY,US,,False,0.54,True,provided,314360000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=CARK.K
SPTE.K,OVERSEAS_ETF,SP Funds S&P Global Technology ETF,EQUITY,GLOBAL,,False,0.55,True,provided,194640000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=SPTE.K
KBFR.K,OVERSEAS_ETF,Innovator US Small Cap Managed 10 Buffer ETF,ALTERNATIVES,US,,False,0.79,True,provided,7930000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=KBFR.K
MHIP.K,OVERSEAS_ETF,Milliman Healthcare Inflation Plus ETF,BOND,US,,False,0.54,True,provided,990000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MHIP.K
LJUL.K,OVERSEAS_ETF,Innovator Premium Income 15 Buffer ETF - July,ALTERNATIVES,US,,False,0.79,True,provided,8960000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=LJUL.K
BSJQ.O,OVERSEAS_ETF,Invesco BulletShares 2026 Hi Yld Corp Bd ETF,BOND,US,,False,0.42,True,provided,973160000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=BSJQ.O
BDYN.O,OVERSEAS_ETF,iShares Dynamic Equity Active ETF,EQUITY,GLOBAL,,False,0.38,True,provided,2894530000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=BDYN.O
SEMY.O,OVERSEAS_ETF,GraniteShares YieldBOOST Semiconductor ETF,ALTERNATIVES,US,,False,0.99,True,provided,99450000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=SEMY.O
DDFY.K,OVERSEAS_ETF,Innovator Eq Dual Directional 15 Buffer ETF - May,ALTERNATIVES,US,,False,0.79,True,provided,74220000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=DDFY.K
TIPD.K,OVERSEAS_ETF,Northern Trust 2055 IL Distributing Ladder ETF,BOND,US,,False,0.1,True,provided,3950000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=TIPD.K
XMAR.K,OVERSEAS_ETF,FT Vest US Equity Enh & Mod Buffer ETF - Mar,ALTERNATIVES,US,,False,0.85,True,provided,128630000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=XMAR.K
MYCF.O,OVERSEAS_ETF,State Street My2026 Corporate Bond ETF,BOND,US,,False,0.15,True,provided,46280000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MYCF.O
XBAP.K,OVERSEAS_ETF,Innovator US Eqty Accelerated 9 Buffer ETF - April,ALTERNATIVES,US,,False,0.79,True,provided,,False,,False,2026-07-11,PREF02N001,pd_itm_no=XBAP.K
GSKH.K,OVERSEAS_ETF,GSK plc ADRhedged,EQUITY,US,,False,0.17,True,provided,740000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=GSKH.K
NJAN.K,OVERSEAS_ETF,Innovator Growth-100 Power Buffer ETF - January,ALTERNATIVES,GLOBAL,,False,0.79,True,provided,370130000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=NJAN.K
PBEU.O,OVERSEAS_ETF,Portfolio Building Block European Banks Index ETF,EQUITY,EUROPE,,False,0.13,True,provided,556280000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=PBEU.O
YLD,OVERSEAS_ETF,Principal Active High Yield ETF,BOND,US,,False,0.39,True,provided,565500000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=YLD
JOYT.K,OVERSEAS_ETF,JPMorgan Equity and Options Total Return ETF,ALTERNATIVES,US,,False,0.35,True,provided,74520000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=JOYT.K
IIGD.K,OVERSEAS_ETF,Invesco Investment Grade Defensive ETF,BOND,US,,False,0.13,True,provided,30630000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=IIGD.K
MAYU.K,OVERSEAS_ETF,AllianzIM US Equity Buffer15 Uncapped May ETF,ALTERNATIVES,US,,False,0.74,True,provided,44090000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MAYU.K
XDTE.K,OVERSEAS_ETF,Roundhill S&P 500 0DTE Covered Call Strategy ETF,ALTERNATIVES,US,,False,0.95,True,provided,317400000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=XDTE.K
QBUF.O,OVERSEAS_ETF,Innovator Nasdaq-100 10 Buffer ETF - Quarterly,ALTERNATIVES,US,,False,0.79,True,provided,158080000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=QBUF.O
RBIL.O,OVERSEAS_ETF,F/m Ultrashort Treasury Inflation-Protected Secu,BOND,US,,False,0.25,True,provided,135060000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=RBIL.O
COMD.K,OVERSEAS_ETF,Global X Commodity Strategy ETF,COMMODITY,US,,False,0.55,True,provided,3220000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=COMD.K
CDIG.O,OVERSEAS_ETF,City Different Investments Global Equity ETF,EQUITY,GLOBAL,,False,0.75,True,provided,45440000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=CDIG.O
QXAS.K,OVERSEAS_ETF,Quantify 2X Daily Alt Season Crypto ETF,ALTERNATIVES,US,,False,0.0,True,provided,480000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=QXAS.K
FEOE.K,OVERSEAS_ETF,First Eagle Overseas Equity ETF,EQUITY,GLOBAL,,False,0.5,True,provided,1378990000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=FEOE.K
AVSC.K,OVERSEAS_ETF,Avantis US Small Cap Equity ETF,EQUITY,US,,False,0.25,True,provided,2914430000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=AVSC.K
MINO.K,OVERSEAS_ETF,PIMCO Municipal Income Opportunities Active ETF,BOND,US,,False,0.39,True,provided,684000000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MINO.K
STXE.K,OVERSEAS_ETF,Strive Emerging Markets Ex-China ETF,EQUITY,EMERGING_BRIC,,False,0.32,True,provided,146730000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=STXE.K
AVMV.K,OVERSEAS_ETF,Avantis US Mid Cap Value ETF,EQUITY,US,,False,0.2,True,provided,657170000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=AVMV.K
RISR.K,OVERSEAS_ETF,FolioBeyond Alternative Income and Int Rt Hdg ETF,BOND,US,,False,0.99,True,provided,271710000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=RISR.K
NACP.K,OVERSEAS_ETF,Impact Shares NAACP Minority Empowerment ETF,EQUITY,US,,False,0.49,True,provided,74090000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=NACP.K
MSR.O,OVERSEAS_ETF,GraniteShares Autocallable MSTR ETF,ALTERNATIVES,US,,False,0.99,True,provided,540000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MSR.O
ROE.O,OVERSEAS_ETF,Astoria US Equal Weight Quality Kings ETF,EQUITY,US,,False,0.49,True,provided,262050000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=ROE.O
MGNR.K,OVERSEAS_ETF,American Beacon GLG Natural Resources ETF,EQUITY,US,,False,0.75,True,provided,856470000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MGNR.K
FIXP.K,OVERSEAS_ETF,FolioBeyond Enhanced Fixed Income Premium ETF,BOND,US,,False,0.7,True,provided,9930000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=FIXP.K
MUSQ.K,OVERSEAS_ETF,MUSQ Global Music Industry Index ETF,EQUITY,GLOBAL,,False,0.75,True,provided,21350000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MUSQ.K
MFLX.O,OVERSEAS_ETF,First Trust Flexible Municipal High Income ETF,BOND,US,,False,0.49,True,provided,18940000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MFLX.O
CSSD.K,OVERSEAS_ETF,Cohen & Steers Sh Duration Preferred & Income ETF,BOND,US,,False,0.65,True,provided,45230000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=CSSD.K
VTEI.K,OVERSEAS_ETF,Vanguard Intermediate-Term Tax-Exempt Bond ETF,BOND,US,,False,0.02,True,provided,1454800000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=VTEI.K
BILS.K,OVERSEAS_ETF,State Street SPDR Bloomberg 3-12 Month T-Bill ETF,BOND,US,,False,0.1345,True,provided,3905890000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=BILS.K
DDFS.K,OVERSEAS_ETF,Innovator Equity Dual Directional 15 Bff ETF - Sep,ALTERNATIVES,US,,False,0.79,True,provided,49300000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=DDFS.K
KOLD.K,OVERSEAS_ETF,ProShares UltraShort Bloomberg Natural Gas,COMMODITY,US,,False,0.0,True,provided,,False,,False,2026-07-11,PREF02N001,pd_itm_no=KOLD.K
BUL,OVERSEAS_ETF,Pacer US Cash Cows Growth ETF,EQUITY,US,,False,0.6,True,provided,,False,,False,2026-07-11,PREF02N001,pd_itm_no=BUL
LITP.O,OVERSEAS_ETF,Sprott Lithium Miners ETF,EQUITY,GLOBAL,,False,0.65,True,provided,58350000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=LITP.O
TRIO.K,OVERSEAS_ETF,MC Trio Equity Buffered ETF,ALTERNATIVES,US,,False,0.7,True,provided,118590000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=TRIO.K
VSLU.K,OVERSEAS_ETF,Applied Finance Valuation Large Cap ETF,EQUITY,US,,False,0.49,True,provided,540690000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=VSLU.K
SOLM.K,OVERSEAS_ETF,Amplify Solana 3% Monthly Option Income ETF,ALTERNATIVES,US,,False,0.75,True,provided,1350000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=SOLM.K
SPDN.K,OVERSEAS_ETF,Direxion Daily S&P 500 Bear 1X ETF,ALTERNATIVES,US,,False,0.29,True,provided,198480000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=SPDN.K
SEPM.K,OVERSEAS_ETF,FT Vest US Equity Max Buffer ETF - Sept,ALTERNATIVES,US,,False,0.85,True,provided,31080000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=SEPM.K
UGL,OVERSEAS_ETF,ProShares Ultra Gold,COMMODITY,US,,False,0.0,True,provided,695710000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=UGL
DINE.O,OVERSEAS_ETF,Simplify Tax Aware Diversified Income Strategy ETF,EQUITY,EMERGING_BRIC,,False,0.15,True,provided,2510000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=DINE.O
NISM.K,OVERSEAS_ETF,NYLI International Small-Mid Cap Equity ETF,EQUITY,GLOBAL,,False,0.7,True,provided,25120000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=NISM.K
FTIF.K,OVERSEAS_ETF,First Trust Bloomberg Inflation Sensitive Eqty ETF,MIXED,US,,False,0.6,True,provided,5640000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=FTIF.K
BULD.O,OVERSEAS_ETF,Pacer BlueStar Engineering the Future ETF,EQUITY,GLOBAL,,False,0.49,True,provided,9170000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=BULD.O
BSMQ.O,OVERSEAS_ETF,Invesco BulletShares 2026 Municipal Bond ETF,BOND,US,,False,0.18,True,provided,290380000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=BSMQ.O
FGSI.O,OVERSEAS_ETF,FT Vest Growth Strength & Target Income ETF,ALTERNATIVES,US,,False,0.85,True,provided,3040000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=FGSI.O
EVYM.O,OVERSEAS_ETF,Eaton Vance High Income Municipal ETF,BOND,US,,False,0.39,True,provided,56640000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=EVYM.O
HEDG.K,OVERSEAS_ETF,Equable Shares Hedged Equity ETF,EQUITY,US,,False,0.0,True,provided,407700000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=HEDG.K
PCEF.K,OVERSEAS_ETF,Invesco CEF Income Composite ETF,MIXED,US,,False,0.45,True,provided,823130000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=PCEF.K
DLLL.O,OVERSEAS_ETF,GraniteShares 2x Long DELL Daily ETF,ALTERNATIVES,US,,False,0.0,True,provided,163750000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=DLLL.O
TMV,OVERSEAS_ETF,Direxion Daily 20+ Year Treasury Bear 3X ETF,BOND,US,,False,0.75,True,provided,175020000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=TMV
WTIP.O,OVERSEAS_ETF,WisdomTree Inflation Plus Fund,BOND,US,,False,0.65,True,provided,21910000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=WTIP.O
SMAY.K,OVERSEAS_ETF,FT Vest US Small Cp Moderate Buffer ETF - May,ALTERNATIVES,US,,False,0.9,True,provided,103740000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=SMAY.K
HEEM.K,OVERSEAS_ETF,iShares Currency Hedged MSCI Emerging Markets ETF,EQUITY,EMERGING_BRIC,,False,0.0,True,provided,278880000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=HEEM.K
GAPR.K,OVERSEAS_ETF,FT Vest US Equity Moderate Buffer ETF - Apr,ALTERNATIVES,US,,False,0.85,True,provided,286910000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=GAPR.K
GOOX.K,OVERSEAS_ETF,T-REX 2X Long Alphabet Daily Target ETF,ALTERNATIVES,US,,False,1.05,True,provided,50910000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=GOOX.K
MYHD.O,OVERSEAS_ETF,State Street My2030 High Yield Corporate Bond ETF,BOND,US,,False,0.39,True,provided,4990000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MYHD.O
PWV,OVERSEAS_ETF,Invesco Large Cap Value ETF,EQUITY,US,,False,0.5,True,provided,1563450000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=PWV
ONG,OVERSEAS_ETF,Leverage Shares 2X Long ON Daily ETF,ALTERNATIVES,US,,False,0.75,True,provided,130000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=ONG
AUSF.K,OVERSEAS_ETF,Global X Adaptive US Factor ETF,EQUITY,US,,False,0.27,True,provided,866450000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=AUSF.K
MUNX.K,OVERSEAS_ETF,AMG GW&K Muni Income ETF,BOND,US,,False,0.29,True,provided,20010000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MUNX.K
LGCF.O,OVERSEAS_ETF,Themes US Cash Flow Champions ETF,EQUITY,US,,False,0.29,True,provided,2150000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=LGCF.O
JPMB.K,OVERSEAS_ETF,JPMorgan USD Emerging Markets Sovereign Bond ETF,BOND,EMERGING_BRIC,,False,0.39,True,provided,64110000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=JPMB.K
LQAI.K,OVERSEAS_ETF,LG QRAFT AI-Powered US Large Cap Core ETF,EQUITY,US,,False,0.75,True,provided,2340000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=LQAI.K
FHYS.K,OVERSEAS_ETF,Federated Hermes Short Duration High Yield ETF,BOND,GLOBAL,,False,0.5,True,provided,51270000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=FHYS.K
BALI.K,OVERSEAS_ETF,iShares US Large Cap Premium Income Active ETF,ALTERNATIVES,US,,False,0.35,True,provided,1215870000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=BALI.K
HFMF.K,OVERSEAS_ETF,Unlimited HFMF Managed Futures ETF,ALTERNATIVES,US,,False,0.95,True,provided,22830000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=HFMF.K
FLJH.K,OVERSEAS_ETF,Franklin FTSE Japan Hedged ETF,EQUITY,JAPAN,,False,0.09,True,provided,163350000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=FLJH.K
GTOH.K,OVERSEAS_ETF,Invesco Short Duration High Yield ETF,BOND,US,,False,0.47,True,provided,11950000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=GTOH.K
GIGB.K,OVERSEAS_ETF,Goldman Sachs Access Investment Grade Corp Bd ETF,BOND,US,,False,0.08,True,provided,960010000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=GIGB.K
ACLC.K,OVERSEAS_ETF,American Century Large Cap Equity ETF,EQUITY,US,,False,0.39,True,provided,314320000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=ACLC.K
PIPE.K,OVERSEAS_ETF,Invesco SteelPath MLP & Energy Infrastructure ETF,EQUITY,US,,False,0.75,True,provided,64840000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=PIPE.K
EYEG.O,OVERSEAS_ETF,AB Corporate Bond ETF,BOND,US,,False,0.3,True,provided,26420000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=EYEG.O
ARKT.K,OVERSEAS_ETF,ARK DIET Q4 Buffer ETF,ALTERNATIVES,US,,False,0.14,True,provided,1860000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=ARKT.K
GSUS.K,OVERSEAS_ETF,Goldman Sachs MarketBeta US Equity ETF,EQUITY,US,,False,0.07,True,provided,3102590000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=GSUS.K
FMTM.O,OVERSEAS_ETF,MarketDesk Focused US Momentum ETF,EQUITY,US,,False,0.45,True,provided,186000000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=FMTM.O
AJUL.K,OVERSEAS_ETF,Innovator Eqty Dfined Protctn ETF 2 Y to July 2026,ALTERNATIVES,US,,False,0.79,True,provided,56970000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=AJUL.K
REW,OVERSEAS_ETF,ProShares UltraShort Technology,ALTERNATIVES,US,,False,0.0,True,provided,3270000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=REW
LNOK.K,OVERSEAS_ETF,Defiance Daily Target 2X Long NOK ETF,ALTERNATIVES,US,,False,1.29,True,provided,93580000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=LNOK.K
NSI.O,OVERSEAS_ETF,National Security Emerging Markets Index ETF,EQUITY,EMERGING_BRIC,,False,0.75,True,provided,41730000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=NSI.O
RSPR.K,OVERSEAS_ETF,Invesco S&P 500 Equal Weight Real Estate ETF,EQUITY,US,,False,0.4,True,provided,107110000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=RSPR.K
ETU,OVERSEAS_ETF,T-Rex 2X Long Ether Daily Target ETF,ALTERNATIVES,US,,False,1.25,True,provided,7620000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=ETU
BUFI.O,OVERSEAS_ETF,AB International Buffer ETF,ALTERNATIVES,GLOBAL,,False,0.69,True,provided,,False,,False,2026-07-11,PREF02N001,pd_itm_no=BUFI.O
PCIG.K,OVERSEAS_ETF,Polen Capital International Growth ETF,EQUITY,GLOBAL,,False,0.85,True,provided,27400000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=PCIG.K
MEMY.K,OVERSEAS_ETF,Tuttle Capital Meme Stock Income Blast ETF,ALTERNATIVES,US,,False,0.99,True,provided,890000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=MEMY.K
CWS,OVERSEAS_ETF,AdvisorShares Focused Equity ETF,EQUITY,US,,False,0.52,True,provided,135420000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=CWS
EWG,OVERSEAS_ETF,iShares MSCI Germany ETF,EQUITY,EUROPE,,False,0.5,True,provided,1487760000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=EWG
DBEM.K,OVERSEAS_ETF,Xtrackers MSCI Em Mkts Hdg Eqty ETF,EQUITY,EMERGING_BRIC,,False,0.65,True,provided,104340000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=DBEM.K
JPFP.O,OVERSEAS_ETF,JPMorgan Managed Futures Plus ETF,ALTERNATIVES,US,,False,0.59,True,provided,,False,,False,2026-07-11,PREF02N001,pd_itm_no=JPFP.O
IBID.K,OVERSEAS_ETF,iShares iBonds Oct 2027 Term TIPS ETF,BOND,US,,False,0.1,True,provided,113000000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=IBID.K
THEQ.K,OVERSEAS_ETF,T Rowe Price Hedged Equity ETF,ALTERNATIVES,US,,False,0.19,True,provided,35490000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=THEQ.K
DWX,OVERSEAS_ETF,State Street SPDR S&P International Dividend ETF,EQUITY,GLOBAL,,False,0.45,True,provided,518230000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=DWX
USEP.K,OVERSEAS_ETF,Innovator US Equity Ultra Buffer ETF - September,ALTERNATIVES,US,,False,0.79,True,provided,151140000.0,True,,False,2026-07-11,PREF02N001,pd_itm_no=USEP.K
