AFTER_TAX_YIELD,APPLIED_YIELD,AVG_ANNUAL_TAX_YIELD,BDBNS_ABL_CHNL_NM,BDBNS_ABL_CHNL_TCD,BD_INRT_TCD,BD_INTP_TCD,BD_KND,BD_OFR_TCD,BD_TISU_A,BUYABLE_QUANTITY,BUY_YIELD,CORP_AFTER_TAX_YIELD,CORP_PRETAX_YIELD,COV,CRD_GRD,CRD_GRD_DT,CURR_CD,DEPO_EQUIV_YIELD_154,DEPO_EQUIV_YIELD_495,DIRTY,DUR,EVAL_PRICE,EXG_CLOSE_PRICE,EXG_CLOSE_PRICE_BASE_DT,EXG_CLOSE_YIELD,EXRT_GRTE_ERN_R,EXRT_GRTE_ERN_R_TCD,EXRT_RPY_R,INFO_BASE_DT,INFO_SEQ,ISU_BAL_AMT,ISU_DT,MAT_DT,NDY_APPLIED_YIELD,NDY_COV,NDY_DIRTY,NDY_DUR,NDY_EVAL_PRICE,PD_ABRV_ENG_NM,PD_ABRV_NM,PD_CTRY_CD,PD_ENG_NM,PD_EXG_MKT,PD_NM,PD_NO,PD_PBCM,PD_PEN_TR_YN,PD_RISK_GCD,PD_RISK_NM,PD_STD_INFO_UPDATE,PREF_TAX_YIELD,REMAINING_DAYS,SALE_YIELD_BASE_DT,SRFC_IRT,STD_PD_MCLS_NM,STD_PD_SCLS_NM,TRADE_PRICE,drv_is_perpetual,drv_maturity_status,drv_is_matured,drv_is_buyable,drv_crd_grd_norm,drv_crd_grd_rank,drv_risk_grade,drv_std_info_lag_days,drv_is_intl_bond
,4.291,,,,고정금리,이표채,할부금융채,공모,100000000000,,,,,0.2387,A0,2025-03-14,KRW,,,10072.16,0.3922,10072.16,,,,0.0,99,100.0,2026-08-21,1,100000000000.0,2025-03-14,2027-01-14,4.291,0.2327,10073.33,0.3906,10073.33,KIC125-1,한국투자캐피탈125-1,KR,Korea Investment Capital125-1,장외,한국투자캐피탈125-1,KR6214341F37,한국투자캐피탈(주),N,14,보통위험(4등급),2026-08-21,,146.0,,4.172,회사채,일반사채,,N,active,N,Y,A,6,4,1,N
,4.177,,,,고정금리,이표채,금융지주회사채,공모,300000000000,,,,,215.6517,AA-,2022-02-17,KRW,,,9880.73,4.8431,9880.73,,,,0.0,99,100.0,2026-08-21,1,300000000000.0,2022-02-17,2027-02-17,4.177,215.5932,9881.77,8.2575,9881.77,WRFG CoCo Bond(PWD)11(HY),우리금융조건부(상)11(신종),KR,WRFG CoCo Bond(PWD)11(HY),장외,우리금융조건부(상)11(신종)(조건상각/콜/후),KR6316141C27,(주)우리금융지주,N,11,매우높은위험(1등급),2026-08-21,,180.0,,4.1,회사채,일반사채,,N,active,N,Y,AA-,4,1,1,N
,4.066,,,,고정금리,이표채,금융지주회사채,공모,400000000000,,,,,242.3939,AA-,2024-10-10,KRW,,,9931.16,6.6992,9931.16,,,,0.0,99,100.0,2026-08-21,1,400000000000.0,2024-10-10,2029-10-10,4.066,242.3315,9932.13,10.0068,9932.13,WRFG CoCo Bond(PWD)18(HY),우리금융조건부(상)18(신종),KR,WRFG CoCo Bond(PWD)18(HY),장외,우리금융조건부(상)18(신종)(조건상각/콜/후),KR6316141EA3,(주)우리금융지주,Y,11,매우높은위험(1등급),2026-08-21,,1146.0,,4.0,회사채,일반사채,,N,active,N,Y,AA-,4,1,1,N
,3.526,,,,고정금리,이표채,국고채권,공모,11020134000000,,,,,1.5308,,,KRW,,,10097.8,1.0174,10097.8,,,,0.0,99,100.0,2026-08-21,1,10492134000000.0,2022-09-10,2027-09-10,3.526,1.5226,10098.77,1.0169,10098.77,KTB03125-2709(22-8),국고03125-2709(22-8),KR,KOREA TREASURY BOND03125-2709(22-8),장외,국고채권 03125-2709(22-8),KR103501GC90,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,,385.0,,3.125,국공채,국고채,,N,active,N,Y,,,6,1,N
,4.291,,,,고정금리,이표채,국고채권,공모,17673540000000,,,,,45.7184,,,KRW,,,9736.64,6.2898,9736.64,,,,0.0,99,100.0,2026-08-21,1,13211540000000.0,2013-12-10,2033-12-10,4.291,45.6884,9737.77,6.2993,9737.77,KTB03750-3312(13-8),국고03750-3312(13-8),KR,KOREA TREASURY BOND03750-3312(13-8),장외,국고채권 03750-3312(13-8),KR103502G3C1,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,,2668.0,,3.75,국공채,국고채,,N,active,N,Y,,,6,1,N
,3.878,,,,고정금리,복리채,도시철도공채,공모,55604445000,,,,,7.7215,,,KRW,,,9756.26,2.3796,9756.26,,,,0.0,99,100.0,2026-08-21,1,55549065000.0,2022-01-31,2029-01-31,3.878,7.6808,9757.28,2.386,9757.28,SEOUL SUBWAY22-01,서울도시철도22-01,KR,SEOUL METROPOLITAN CITY SUBWAY BOND22-01,장외,서울도시철도공채증권 22-01,KR2001024C13,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,894.0,,1.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,3.974,,,,고정금리,복리채,도시철도공채,공모,66127635000,,,,,9.6293,,,KRW,,,9610.83,2.6967,9610.83,,,,0.0,99,100.0,2026-08-21,1,66043030000.0,2022-05-31,2029-05-31,3.974,9.5969,9611.85,2.7041,9611.85,SEOUL SUBWAY22-05,서울도시철도22-05,KR,SEOUL METROPOLITAN CITY SUBWAY BOND22-05,장외,서울도시철도공채증권 22-05,KR2001024C54,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,1014.0,,1.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,4.237,,,,고정금리,복리채,지역개발채,공모,8980690000,,,,,22.9206,,,KRW,,,9148.82,4.3871,9148.82,,,,0.0,99,100.0,2026-08-21,1,8903140000.0,2026-02-28,2031-02-28,4.237,22.8791,9149.86,4.4013,9149.86,KANGWON PROVINCIAL26-02,강원지역개발26-02,KR,KANGWON PROVINCIAL DEVELOPMENT26-02,장외,강원지역개발채권 26-02,KR2002022G27,강원도,N,16,매우낮은위험(6등급),2026-08-21,,1652.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.336,,,,고정금리,복리채,지역개발채,공모,6113600000,,,,,1.0,,,KRW,,,10298.82,0.6746,10298.82,,,,0.0,99,100.0,2026-08-21,1,6111905000.0,2022-04-30,2027-04-30,3.336,0.9648,10299.74,0.675,10299.74,DAEJON PROVINCIAL22-04,대전지역개발22-04,KR,DAEJON PROVINCIAL DEVELOPMENT22-04,장외,대전지역개발채권22-04,KR2003022C45,대전광역시,Y,16,매우낮은위험(6등급),2026-08-21,,252.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.464,,,,고정금리,복리채,지역개발채,공모,5761550000,,,,,1.6857,,,KRW,,,10202.86,0.9185,10202.86,,,,0.0,99,100.0,2026-08-21,1,5747655000.0,2022-07-31,2027-07-31,3.464,1.6718,10203.8,0.9193,10203.8,DAEJON PROVINCIAL22-07,대전지역개발22-07,KR,DAEJON PROVINCIAL DEVELOPMENT22-07,장외,대전지역개발채권22-07,KR2003022C78,대전광역시,N,16,매우낮은위험(6등급),2026-08-21,,344.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.92,,,,고정금리,복리채,지역개발채,공모,6392700000,,,,,8.6272,,,KRW,,,10232.58,2.5359,10232.58,,,,0.0,99,100.0,2026-08-21,1,6358855000.0,2024-03-31,2029-03-31,3.92,8.5877,10233.65,2.5429,10233.65,DAEJON PROVINCIAL24-03,대전지역개발24-03,KR,DAEJON PROVINCIAL DEVELOPMENT24-03,장외,대전지역개발채권24-03,KR2003022E35,대전광역시,N,16,매우낮은위험(6등급),2026-08-21,,953.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.858,,,,고정금리,복리채,지역개발채,공모,9644435000,,,,,6.8382,,,KRW,,,10378.27,2.2144,10378.27,,,,0.0,99,100.0,2026-08-21,1,9534515000.0,2023-11-30,2028-11-30,3.858,6.8033,10379.36,2.2201,10379.36,INCHEON PROVINCIAL23-11,인천지역개발23-11,KR,INCHEON PROVINCIAL DEVELOPMENT23-11,장외,인천지역개발채권 23-11,KR2004012DB2,인천광역시,Y,16,매우낮은위험(6등급),2026-08-21,,832.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.988,,,,고정금리,복리채,국민주택1종,공모,1298649050000,,,,,16.6144,,,KRW,,,9066.25,3.6677,9066.25,,,,0.0,99,100.0,2026-08-21,1,1295665130000.0,2025-05-31,2030-05-31,3.988,16.5802,9067.21,3.6783,9067.21,KNHB (Ⅰ)25-05,국민주택1종25-05,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)25-05,장외,국민주택1종채권 25-05,KR101501DF52,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,,1379.0,,1.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,3.827,,,,고정금리,복리채,도시철도공채,공모,56716210000,,,,,5.6804,,,KRW,,,9924.49,1.9708,9924.49,,,,0.0,99,100.0,2026-08-21,1,56689795000.0,2021-08-31,2028-08-31,3.827,5.668,9925.52,1.9751,9925.52,SEOUL SUBWAY21-08,서울도시철도21-08,KR,SEOUL METROPOLITAN CITY SUBWAY BOND21-08,장외,서울도시철도공채증권 21-08,KR2001024B89,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,741.0,,1.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,4.436,,,,고정금리,복리채,도시철도공채,공모,39818670000,,,,,40.8209,,,KRW,,,9027.17,5.9981,9027.17,,,,0.0,99,100.0,2026-08-21,1,39800230000.0,2025-10-31,2032-10-31,4.436,40.7867,9028.26,6.0186,9028.26,SEOUL SUBWAY25-10,서울도시철도25-10,KR,SEOUL METROPOLITAN CITY SUBWAY BOND25-10,장외,서울도시철도공채증권 25-10,KR2001024FA7,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,2263.0,,2.5,국공채,도시철도,,N,active,N,Y,,,6,1,N
,3.465,,,,고정금리,복리채,도시철도공채,공모,78568355000,,,,,1.6856,,,KRW,,,10371.33,0.9185,10371.33,,,,0.0,99,100.0,2026-08-21,1,78434485000.0,2020-07-31,2027-07-31,3.465,1.6718,10372.28,0.9193,10372.28,SEOUL SUBWAY20-07,서울도시철도20-07,KR,SEOUL METROPOLITAN CITY SUBWAY BOND20-07,장외,서울도시철도공채증권 20-07,KR2001284A77,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,344.0,,1.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,3.528,,,,고정금리,복리채,도시철도공채,공모,72862510000,,,,,2.1407,,,KRW,,,10305.14,1.0813,10305.14,,,,0.0,99,100.0,2026-08-21,1,72793200000.0,2020-09-30,2027-09-30,3.528,2.1214,10306.14,1.0827,10306.14,SEOUL SUBWAY20-09,서울도시철도20-09,KR,SEOUL METROPOLITAN CITY SUBWAY BOND20-09,장외,서울도시철도공채증권 20-09,KR2001304A99,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,405.0,,1.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,3.612,,,,고정금리,복리채,지역개발채,공모,28623600000,,,,,2.8988,,,KRW,,,10037.51,1.3273,10037.51,,,,0.0,99,100.0,2026-08-21,1,28430980000.0,2022-12-31,2027-12-31,3.612,2.8607,10038.5,1.3299,10038.5,KANGWON PROVINCIAL22-12,강원지역개발22-12,KR,KANGWON PROVINCIAL DEVELOPMENT22-12,장외,강원지역개발채권 22-12,KR2002012CC4,강원도,N,16,매우낮은위험(6등급),2026-08-21,,497.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.051,,,,고정금리,복리채,지역개발채,공모,9141890000,,,,,11.7657,,,KRW,,,9998.72,3.019,9998.72,,,,0.0,99,100.0,2026-08-21,1,9110680000.0,2024-09-30,2029-09-30,4.051,11.7405,9999.82,3.0272,9999.82,INCHEON PROVINCIAL24-09,인천지역개발24-09,KR,INCHEON PROVINCIAL DEVELOPMENT24-09,장외,인천지역개발채권 24-09,KR2004022E90,인천광역시,N,16,매우낮은위험(6등급),2026-08-21,,1136.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.973,,,,고정금리,복리채,지역개발채,공모,6811410000,,,,,9.6294,,,KRW,,,10152.91,2.6967,10152.91,,,,0.0,99,100.0,2026-08-21,1,6789430000.0,2024-05-31,2029-05-31,3.973,9.5969,10153.98,2.7041,10153.98,KWANGJU PROVINCIAL24-05,광주지역개발24-05,KR,KWANGJU PROVINCIAL DEVELOPMENT24-05,장외,광주지역개발채권 24-05,KR2005022E55,전남광주통합특별시,N,16,매우낮은위험(6등급),2026-08-21,,1014.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.13,,,,고정금리,복리채,지역개발채,공모,2136150000,,,,,18.6593,,,KRW,,,9611.9,3.9071,9611.9,,,,0.0,99,100.0,2026-08-21,1,2122645000.0,2025-08-31,2030-08-31,4.13,18.6396,9612.99,3.9185,9612.99,BUSAN PROVINCIAL25-08,부산지역개발25-08,KR,BUSAN PROVINCIAL DEVELOPMENT25-08,장외,부산지역개발채권25-08,KR2006022F86,부산광역시,N,16,매우낮은위험(6등급),2026-08-21,,1471.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.237,,,,고정금리,복리채,지역개발채,공모,2400760000,,,,,22.9206,,,KRW,,,9148.82,4.3871,9148.82,,,,0.0,99,100.0,2026-08-21,1,2374040000.0,2026-02-28,2031-02-28,4.237,22.8791,9149.86,4.4013,9149.86,BUSAN PROVINCIAL26-02,부산지역개발26-02,KR,BUSAN PROVINCIAL DEVELOPMENT26-02,장외,부산지역개발채권 26-02,KR2006022G28,부산광역시,N,16,매우낮은위험(6등급),2026-08-21,,1652.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.878,,,,고정금리,복리채,지역개발채,공모,13442270000,,,,,7.7215,,,KRW,,,10306.47,2.3796,10306.47,,,,0.0,99,100.0,2026-08-21,1,13397570000.0,2024-01-31,2029-01-31,3.878,7.6808,10307.55,2.386,10307.55,CHUNGBUK PROVINCIAL24-01,충북지역개발24-01,KR,CHUNGBUK PROVINCIAL DEVELOPMENT24-01,장외,충북지역개발채권 24-01,KR2033022E16,충청북도,N,16,매우낮은위험(6등급),2026-08-21,,894.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.583,,,,고정금리,복리채,지역개발채,공모,14542890000,,,,,2.624,,,KRW,,,10071.63,1.2446,10071.63,,,,0.0,99,100.0,2026-08-21,1,14481140000.0,2022-11-30,2027-11-30,3.583,2.5901,10072.61,1.2468,10072.61,JUNBUK PROVINCIAL22-11,전북지역개발22-11,KR,JUNBUK PROVINCIAL DEVELOPMENT22-11,장외,전북지역개발채권22-11,KR2055012CB2,전라북도,Y,16,매우낮은위험(6등급),2026-08-21,,466.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.105,,,,고정금리,복리채,지역개발채,공모,15641660000,,,,,16.5777,,,KRW,,,9718.13,3.6646,9718.13,,,,0.0,99,100.0,2026-08-21,1,15547470000.0,2025-05-31,2030-05-31,4.105,16.5436,9719.19,3.6755,9719.19,CHUNNAM PROVINCIAL25-05,전남지역개발25-05,KR,CHUNNAM PROVINCIAL DEVELOPMENT25-05,장외,전남지역개발채권 25-05,KR2066022F56,전남광주통합특별시,Y,16,매우낮은위험(6등급),2026-08-21,,1379.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.165,,,,고정금리,복리채,지역개발채,공모,11528905000,,,,,20.0291,,,KRW,,,9302.0,4.0696,9302.0,,,,0.0,99,100.0,2026-08-21,1,11519175000.0,2025-10-31,2030-10-31,4.165,19.9958,9303.05,4.082,9303.05,CHUNNAM PROVINCIAL25-10,전남지역개발25-10,KR,CHUNNAM PROVINCIAL DEVELOPMENT25-10,장외,전남지역개발채권 25-10,KR2066022FA3,전남광주통합특별시,Y,16,매우낮은위험(6등급),2026-08-21,,1532.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.612,,,,고정금리,복리채,지역개발채,공모,27962620000,,,,,2.8988,,,KRW,,,10037.51,1.3273,10037.51,,,,0.0,99,100.0,2026-08-21,1,27804485000.0,2022-12-31,2027-12-31,3.612,2.8607,10038.5,1.3299,10038.5,KYUNGBUK PROVINCIAL22-12,경북지역개발22-12,KR,KYUNGBUK PROVINCIAL DEVELOPMENT22-12,장외,경북지역개발채권 22-12,KR2077012CC4,경상북도,Y,16,매우낮은위험(6등급),2026-08-21,,497.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.275,,,,고정금리,복리채,지역개발채,공모,3397450000,,,,,24.4856,,,KRW,,,9070.23,4.5476,9070.23,,,,0.0,99,100.0,2026-08-21,1,3302465000.0,2026-04-30,2031-04-30,4.275,24.4481,9071.26,4.5623,9071.26,KYUNGNAM PROVINCIAL26-04,경남지역개발26-04,KR,KYUNGNAM PROVINCIAL DEVELOPMENT26-04,장외,경남지역개발채권 26-04,KR2088022G42,경상남도,Y,16,매우낮은위험(6등급),2026-08-21,,1713.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.528,,,,고정금리,복리채,지역개발채,공모,2709895000,,,,,2.1407,,,KRW,,,10137.76,1.0813,10137.76,,,,0.0,99,100.0,2026-08-21,1,2705890000.0,2022-09-30,2027-09-30,3.528,2.1214,10138.74,1.0827,10138.74,CHANGWON PROVINCIAL22-09,창원지역개발22-09,KR,CHANGWON PROVINCIAL DEVELOPMENT22-09,장외,창원지역개발채권 22-09,KR2100012C90,창원시청,N,16,매우낮은위험(6등급),2026-08-21,,405.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.634,,,,고정금리,이표채,일반회사채,공모,145000000000,,,,,4.9909,A+,2025-10-30,KRW,,,9724.61,2.0997,9724.61,0.0,,0.0,0.0,99,100.0,2026-08-21,1,145000000000.0,2025-10-30,2028-10-30,4.634,4.9804,9725.82,2.0997,9725.82,SK intellix15-2,SK인텔릭스15-2,KR,SK intellix15-2,장내,SK인텔릭스15-2,KR6185452FA9,에스케이인텔릭스(주),Y,14,보통위험(4등급),2026-08-21,,801.0,,3.213,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
3.2583,3.824,0.0,온오프 겸용,0,고정금리,이표채,국고채권,공모,13035000000000,0.0,3.789,3.2583,3.7583,7.0698,,,KRW,3.851,4.259,10006.02,2.401,10006.02,,,,0.0,99,100.0,2026-08-21,2,13672000000000.0,2024-03-10,2029-03-10,3.824,7.0564,10007.05,2.4029,10007.05,KTB03250-2903(24-1),국고03250-2903(24-1),KR,KOREA TREASURY BOND03250-2903(24-1),장외,국고채권 03250-2903(24-1),KR103501GE31,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.4499,932.0,2026-08-21,3.25,국공채,국고채,10014.0,N,active,N,Y,,,6,1,N
3.6433,4.37,0.0,온오프 겸용,0,고정금리,이표채,국고채권,공모,12393000000000,0.0,4.322,3.6433,4.2957,74.1426,,,KRW,4.306,4.354,9987.64,7.9136,9987.64,,,,0.0,99,100.0,2026-08-21,2,11539000000000.0,2026-06-10,2036-06-10,4.37,74.1074,9988.82,7.9261,9988.82,KTB04250-3606(26-6),국고04250-3606(26-6),KR,KOREA TREASURY BOND04250-3606(26-6),장외,국고채권 04250-3606(26-6),KR103503GG60,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.8932,3581.0,2026-08-21,4.25,국공채,국고채,10025.0,N,active,N,Y,,,6,1,N
4.0364,4.183,0.0,온오프 겸용,0,고정금리,복리채,도시철도공채,공모,48174055000,0.0,4.147,4.0364,4.4419,20.7277,,,KRW,4.771,6.215,9912.95,4.1492,9912.95,,,,0.0,99,100.0,2026-08-21,2,48071790000.0,2023-11-30,2030-11-30,4.183,20.6903,9914.07,4.1621,9914.07,SEOUL SUBWAY23-11,서울도시철도23-11,KR,SEOUL METROPOLITAN CITY SUBWAY BOND23-11,장외,서울도시철도공채증권 23-11,KR2001024DB0,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,4.1917,1562.0,2026-08-21,2.5,국공채,도시철도,9927.0,N,active,N,Y,,,6,1,N
3.6065,3.92,0.0,온오프 겸용,0,고정금리,복리채,도시철도공채,공모,7512600000,0.0,3.884,3.6065,4.0129,8.6272,,,KRW,4.263,5.359,10232.58,2.5359,10232.58,,,,0.0,99,100.0,2026-08-21,2,7475185000.0,2024-03-31,2029-03-31,3.92,8.5877,10233.65,2.5429,10233.65,BUSAN SUBWAY24-03,부산도시철도24-03,KR,BUSAN SUBWAY24-03,장외,부산도시철도공채증권 24-03,KR2006014E38,부산광역시,Y,16,매우낮은위험(6등급),2026-08-21,3.7622,953.0,2026-08-21,2.5,국공채,도시철도,10241.0,N,active,N,Y,,,6,1,N
4.2287,4.275,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,1860890000,0.0,4.236,4.2287,4.5823,24.4856,,,KRW,4.998,6.822,9070.23,4.5476,9070.23,,,,0.0,99,100.0,2026-08-21,2,1860890000.0,2026-04-30,2031-04-30,4.275,24.4481,9071.26,4.5623,9071.26,DAEGU PROVINCIAL26-04,대구지역개발26-04,KR,DAEGU PROVINCIAL DEVELOPMENT26-04,장외,대구지역개발채권 26-04,KR2007022G42,대구광역시,N,16,매우낮은위험(6등급),2026-08-21,4.3642,1713.0,2026-08-21,2.0,국공채,지역개발,9086.0,N,active,N,Y,,,6,1,N
3.5175,3.858,0.0,온오프 겸용,0,고정금리,복리채,도시철도공채,공모,2414445000,0.0,3.822,3.5175,3.9198,6.8382,,,KRW,4.157,5.201,10378.27,2.2144,10378.27,,,,0.0,99,100.0,2026-08-21,2,2414445000.0,2023-11-30,2028-11-30,3.858,6.8033,10379.36,2.2201,10379.36,DAEGU SUBWAY23-11,대구도시철도23-11,KR,DAEGU SUBWAY23-11,장외,대구도시철도공채증권 23-11,KR2007024DB4,대구광역시,Y,16,매우낮은위험(6등급),2026-08-21,3.6717,832.0,2026-08-21,2.5,국공채,도시철도,10386.0,N,active,N,Y,,,6,1,N
3.265,3.427,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,107902735000,0.0,3.42,3.265,3.4295,1.4363,,,KRW,3.859,5.742,10235.21,0.8365,10235.21,,,,0.0,99,100.0,2026-08-21,2,107702430000.0,2022-06-30,2027-06-30,3.427,1.4135,10236.15,0.8372,10236.15,KYUNGKI PROVINCIAL22-06,경기지역개발22-06,KR,KYUNGKI PROVINCIAL DEVELOPMENT22-06,장외,경기지역개발채권 22-06,KR2044022C64,경기도,Y,16,매우낮은위험(6등급),2026-08-21,3.3285,313.0,2026-08-21,1.05,국공채,지역개발,10235.0,N,active,N,Y,,,6,1,N
4.093,4.183,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,8209900000,0.0,4.147,4.093,4.4408,20.7278,,,KRW,4.838,6.58,9263.75,4.1492,9263.75,,,,0.0,99,100.0,2026-08-21,2,8190425000.0,2025-11-30,2030-11-30,4.183,20.6904,9264.8,4.1621,9264.8,JUNBUK PROVINCIAL25-11,전북지역개발25-11,KR,JUNBUK PROVINCIAL DEVELOPMENT25-11,장외,전북지역개발채권25-11,KR2055022FB4,전라북도,Y,16,매우낮은위험(6등급),2026-08-21,4.2262,1562.0,2026-08-21,2.0,국공채,지역개발,9277.0,N,active,N,Y,,,6,1,N
4.009,4.807,0.0,온오프 겸용,0,고정금리,이표채,할부금융채,공모,100000000000,0.0,4.787,4.009,4.7307,3.2542,A+,2026-05-27,KRW,4.738,4.774,10100.49,1.6648,10100.49,,,,0.0,99,100.0,2026-08-21,2,100000000000.0,2026-05-27,2028-05-26,4.807,3.2465,10101.81,1.6644,10101.81,MERITZ CAPITAL299-1,메리츠캐피탈299-1,KR,MERITZ CAPITAL299-1,장외,메리츠캐피탈299-1,KR6169374G57,메리츠캐피탈(주),Y,14,보통위험(4등급),2026-08-21,4.2855,644.0,2026-08-21,4.746,회사채,일반사채,10103.0,N,active,N,Y,A+,5,4,1,N
3.3412,3.483,0.0,온오프 겸용,0,고정금리,복리채,국민주택1종,공모,909315380000,0.0,3.47,3.4934,3.4934,2.38,,,KRW,3.949,5.906,10087.87,1.165,10087.87,,,,0.0,99,100.0,2026-08-21,2,889205510000.0,2022-10-31,2027-10-31,3.483,2.3521,10088.83,1.1668,10088.83,KNHB (Ⅰ)22-10,국민주택1종22-10,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)22-10,장외,국민주택1종채권 22-10,KR101501DCA3,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.3952,436.0,2026-08-21,1.0,국공채,국민주택,10089.0,N,active,N,Y,,,6,1,N
3.4605,3.645,0.0,온오프 겸용,0,고정금리,복리채,국민주택1종,공모,1134986050000,0.0,3.621,3.4605,3.6697,4.1479,,,KRW,4.09,5.935,10039.17,1.647,10039.17,,,,0.0,99,100.0,2026-08-21,2,1130680960000.0,2023-04-30,2028-04-30,3.645,4.1118,10040.15,1.6505,10040.15,KNHB (Ⅰ)23-04,국민주택1종23-04,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)23-04,장외,국민주택1종채권 23-04,KR101501DD47,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.5406,618.0,2026-08-21,1.3,국공채,국민주택,10043.0,N,active,N,Y,,,6,1,N
3.8967,3.957,0.0,온오프 겸용,0,고정금리,복리채,국민주택1종,공모,966456740000,0.0,3.923,3.8967,4.119,14.0963,,,KRW,4.606,6.741,9329.82,3.3498,9329.82,,,,0.0,99,100.0,2026-08-21,2,963206180000.0,2025-01-31,2030-01-31,3.957,14.0546,9330.82,3.3595,9330.82,KNHB (Ⅰ)25-01,국민주택1종25-01,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)25-01,장외,국민주택1종채권 25-01,KR101501DF11,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.9819,1259.0,2026-08-21,1.3,국공채,국민주택,9340.0,N,active,N,Y,,,6,1,N
3.929,4.13,0.0,온오프 겸용,0,고정금리,복리채,도시철도공채,공모,4502980000,0.0,4.095,3.929,4.3542,18.6593,,,KRW,4.644,5.915,9611.9,3.9071,9611.9,,,,0.0,99,100.0,2026-08-21,2,4502980000.0,2025-08-31,2030-08-31,4.13,18.6396,9612.99,3.9185,9612.99,BUSAN SUBWAY25-08,부산도시철도25-08,KR,BUSAN SUBWAY25-08,장외,부산도시철도공채증권25-08,KR2006014F86,부산광역시,Y,16,매우낮은위험(6등급),2026-08-21,4.0919,1471.0,2026-08-21,2.5,국공채,도시철도,9625.0,N,active,N,Y,,,6,1,N
4.2287,4.275,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,13048400000,0.0,4.236,4.2287,4.5823,24.4856,,,KRW,4.998,6.822,9070.23,4.5476,9070.23,,,,0.0,99,100.0,2026-08-21,2,12883480000.0,2026-04-30,2031-04-30,4.275,24.4481,9071.26,4.5623,9071.26,CHUNGBUK PROVINCIAL26-04,충북지역개발26-04,KR,CHUNGBUK PROVINCIAL DEVELOPMENT26-04,장외,충북지역개발채권 26-04,KR2033022G48,충청북도,Y,16,매우낮은위험(6등급),2026-08-21,4.3642,1713.0,2026-08-21,2.0,국공채,지역개발,9086.0,N,active,N,Y,,,6,1,N
