AFTER_TAX_YIELD,APPLIED_YIELD,AVG_ANNUAL_TAX_YIELD,BDBNS_ABL_CHNL_NM,BDBNS_ABL_CHNL_TCD,BD_INRT_TCD,BD_INTP_TCD,BD_KND,BD_OFR_TCD,BD_TISU_A,BUYABLE_QUANTITY,BUY_YIELD,CORP_AFTER_TAX_YIELD,CORP_PRETAX_YIELD,COV,CRD_GRD,CRD_GRD_DT,CURR_CD,DEPO_EQUIV_YIELD_154,DEPO_EQUIV_YIELD_495,DIRTY,DUR,EVAL_PRICE,EXG_CLOSE_PRICE,EXG_CLOSE_PRICE_BASE_DT,EXG_CLOSE_YIELD,EXRT_GRTE_ERN_R,EXRT_GRTE_ERN_R_TCD,EXRT_RPY_R,INFO_BASE_DT,INFO_SEQ,ISU_BAL_AMT,ISU_DT,MAT_DT,NDY_APPLIED_YIELD,NDY_COV,NDY_DIRTY,NDY_DUR,NDY_EVAL_PRICE,PD_ABRV_ENG_NM,PD_ABRV_NM,PD_CTRY_CD,PD_ENG_NM,PD_EXG_MKT,PD_NM,PD_NO,PD_PBCM,PD_PEN_TR_YN,PD_RISK_GCD,PD_RISK_NM,PD_STD_INFO_UPDATE,PREF_TAX_YIELD,REMAINING_DAYS,SALE_YIELD_BASE_DT,SRFC_IRT,STD_PD_MCLS_NM,STD_PD_SCLS_NM,TRADE_PRICE,drv_is_perpetual,drv_maturity_status,drv_is_matured,drv_is_buyable,drv_crd_grd_norm,drv_crd_grd_rank,drv_risk_grade,drv_std_info_lag_days,drv_is_intl_bond
,3.839,,,,고정금리,할인채,Conduit회사채,사모,530000000,,,,,0.6757,AAA,2025-10-01,KRW,,,9794.98,0.535,9794.98,,,,0.0,99,100.0,2026-08-21,1,530000000.0,2025-10-01,2027-03-08,3.839,0.6703,9795.99,0.5323,9795.99,oneQ 2nd4-5,원큐제이차4-5,KR,oneQ 2nd4-5,장외,원큐제이차4-5(사모),KR6414121FA3,원큐제이차(주),N,15,낮은위험(5등급),2026-08-21,,199.0,,2.85,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.882,,,,고정금리,이표채,일반회사채,공모,70000000000,,,,,1.3175,AA0,2025-09-10,KRW,,,9914.14,1.0303,9914.14,0.0,,0.0,0.0,99,100.0,2026-08-21,1,70000000000.0,2025-09-10,2027-09-10,3.882,1.3114,9915.19,1.0291,9915.19,GSEnergy19-1,지에스에너지19-1,KR,GSEnergy19-1,장내,지에스에너지19-1,KR6152251F94,지에스에너지(주),N,15,낮은위험(5등급),2026-08-21,,385.0,,2.561,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,4.163,,,,고정금리,이표채,일반회사채,공모,50000000000,,,,,3.4262,AA0,2023-06-08,KRW,,,10075.45,1.715,10075.45,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2023-06-08,2028-06-08,4.163,3.4177,10076.58,1.7145,10076.58,GSEnergy15-2(G),지에스에너지15-2(녹),KR,GSEnergy15-2(G),장내,지에스에너지15-2(녹),KR6152252D61,지에스에너지(주),N,15,낮은위험(5등급),2026-08-21,,657.0,,4.121,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,4.334,,,,고정금리,이표채,일반회사채,공모,70000000000,,,,,9.6246,AA0,2024-10-04,KRW,,,9702.11,2.9429,9702.11,0.0,,0.0,0.0,99,100.0,2026-08-21,1,70000000000.0,2024-10-04,2029-10-04,4.334,9.6106,9703.24,2.9436,9703.24,GSEnergy17-2,지에스에너지17-2,KR,GSEnergy17-2,장내,지에스에너지17-2,KR6152252EA5,지에스에너지(주),N,15,낮은위험(5등급),2026-08-21,,1140.0,,3.167,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,4.354,,,,고정금리,이표채,일반회사채,공모,80000000000,,,,,11.8576,AA0,2025-02-13,KRW,,,9585.02,3.2796,9585.02,0.0,,0.0,0.0,99,100.0,2026-08-21,1,80000000000.0,2025-02-13,2030-02-13,4.354,11.8434,9586.14,3.2806,9586.14,GSEnergy18-2,지에스에너지18-2,KR,GSEnergy18-2,장내,지에스에너지18-2,KR6152252F28,지에스에너지(주),N,15,낮은위험(5등급),2026-08-21,,1272.0,,3.042,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,3.891,,,,고정금리,이표채,일반회사채,공모,46000000000,,,,,0.404,A0,2024-03-04,KRW,,,10120.61,0.5254,10120.61,0.0,,0.0,0.0,99,100.0,2026-08-21,1,46000000000.0,2024-03-04,2027-03-04,3.891,0.4003,10121.68,0.5239,10121.68,KOREA KOLMAR5-2,한국콜마5-2,KR,KOREA KOLMAR5-2,장내,한국콜마5-2,KR6161892E34,한국콜마(주),N,14,보통위험(4등급),2026-08-21,,195.0,,4.407,회사채,일반사채,,N,active,N,Y,A,6,4,1,N
,4.13,,,,고정금리,이표채,금융지주회사채,공모,120000000000,,,,,3.2034,AAA,2023-05-12,KRW,,,9989.53,1.6608,9989.53,0.0,,0.0,0.0,99,100.0,2026-08-21,1,120000000000.0,2023-05-12,2028-05-12,4.13,3.1953,9990.64,1.6602,9990.64,NHFG40-2,농협금융지주40-2,KR,NONGHYUP FINANCIAL GROUP40-2,장내,NH농협금융지주40-2,KR6166262D51,농협금융지주(주),N,15,낮은위험(5등급),2026-08-21,,630.0,,4.009,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,4.051,,,,고정금리,이표채,금융지주회사채,공모,40000000000,,,,,2.4354,AAA,2018-02-13,KRW,,,9868.08,1.4381,9868.08,0.0,,0.0,0.0,99,100.0,2026-08-21,1,40000000000.0,2018-02-13,2028-02-13,4.051,2.4281,9869.16,1.4373,9869.16,NHFG21-3,농협금융지주21-3,KR,NONGHYUP FINANCIAL GROUP21-3,장내,NH농협금융지주 21-3,KR6166263824,농협금융지주(주),N,15,낮은위험(5등급),2026-08-21,,541.0,,3.081,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,4.307,,,,고정금리,이표채,금융지주회사채,공모,50000000000,,,,,9.9212,AAA,2024-10-24,KRW,,,9747.41,2.9885,9747.41,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2024-10-24,2029-10-24,4.307,9.907,9748.55,2.9892,9748.55,NHFG46-3,농협금융지주46-3,KR,NONGHYUP FINANCIAL GROUP46-3,장내,NH농협금융지주46-3,KR6166263EA6,농협금융지주(주),N,15,낮은위험(5등급),2026-08-21,,1160.0,,3.366,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.269,,,,고정금리,이표채,할부금융채,공모,100000000000,,,,,0.0028,A+,2025-08-29,KRW,,,10060.53,0.0183,10060.53,0.0,,0.0,0.0,99,100.0,2026-08-21,1,100000000000.0,2025-08-29,2026-08-28,3.269,0.0017,10061.43,0.0163,10061.43,MBFSK46-1,벤츠파이낸셜46-1,KR,MERCEDES-BENZ FINANCIAL SERVICES KOREA46-1,장내,메르세데스벤츠파이낸셜서비스코리아46-1,KR6167161F83,메르세데스벤츠파이낸셜서비스코리아(,N,14,보통위험(4등급),2026-08-21,,7.0,,2.681,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,3.628,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,0.0978,A+,2025-02-10,KRW,,,10015.56,0.218,10015.56,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2025-02-10,2026-11-10,3.628,0.0952,10016.54,0.2161,10016.54,MERITZ CAPITAL271-2,메리츠캐피탈271-2,KR,MERITZ CAPITAL271-2,장내,메리츠캐피탈271-2,KR6169372F27,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,81.0,,3.822,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.449,,,,고정금리,이표채,할부금융채,공모,50000000000,,,,,0.8135,A+,2025-03-13,KRW,,,10023.21,0.7878,10023.21,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2025-03-13,2027-06-11,4.449,0.8081,10024.42,0.7866,10024.42,MERITZ CAPITAL274-4,메리츠캐피탈274-4,KR,MERITZ CAPITAL274-4,장내,메리츠캐피탈274-4,KR6169374F33,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,294.0,,3.836,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,3.952,,,,고정금리,이표채,할부금융채,공모,20000000000,,,,,0.2435,A+,2024-07-15,KRW,,,10078.3,0.3924,10078.3,0.0,,0.0,0.0,99,100.0,2026-08-21,1,20000000000.0,2024-07-15,2027-01-14,3.952,0.239,10079.37,0.3907,10079.37,MERITZ CAPITAL259-4,메리츠캐피탈259-4,KR,MERITZ CAPITAL259-4,장내,메리츠캐피탈259-4,KR6169375E74,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,146.0,,4.738,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.575,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,1.9032,A+,2025-04-11,KRW,,,9942.93,1.2608,9942.93,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2025-04-11,2027-12-10,4.575,1.8935,9944.15,1.2601,9944.15,MERITZ CAPITAL276-5,메리츠캐피탈276-5,KR,MERITZ CAPITAL276-5,장내,메리츠캐피탈276-5,KR6169375F40,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,476.0,,3.789,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.45,,,,고정금리,이표채,할부금융채,공모,20000000000,,,,,0.9779,A+,2024-07-15,KRW,,,10078.96,0.874,10078.96,0.0,,0.0,0.0,99,100.0,2026-08-21,1,20000000000.0,2024-07-15,2027-07-15,4.45,0.9716,10080.17,0.8729,10080.17,MERITZ CAPITAL259-6,메리츠캐피탈259-6,KR,MERITZ CAPITAL259-6,장내,메리츠캐피탈259-6,KR6169377E72,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,328.0,,4.804,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.457,,,,고정금리,이표채,할부금융채,공모,40000000000,,,,,1.2287,A+,2025-08-28,KRW,,,9968.29,0.9887,9968.29,0.0,,0.0,0.0,99,100.0,2026-08-21,1,40000000000.0,2025-08-28,2027-08-27,4.457,1.2237,9969.5,0.9876,9969.5,MERITZ CAPITAL283-4,메리츠캐피탈283-4,KR,MERITZ CAPITAL283-4,장내,메리츠캐피탈283-4,KR6169379F87,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,371.0,,3.355,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.643,,,,고정금리,이표채,할부금융채,공모,50000000000,,,,,2.4039,A+,2025-11-13,KRW,,,9884.12,1.4271,9884.12,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2025-11-13,2028-02-11,4.643,2.3966,9885.36,1.4265,9885.36,MERITZ CAPITAL287-7,메리츠캐피탈287-7,KR,MERITZ CAPITAL287-7,장내,메리츠캐피탈287-7,KR6169379FB2,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,539.0,,3.769,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.746,,,,고정금리,이표채,할부금융채,공모,20000000000,,,,,2.9523,A+,2026-03-20,KRW,,,9994.68,1.5886,9994.68,0.0,,0.0,0.0,99,100.0,2026-08-21,1,20000000000.0,2026-03-20,2028-04-19,4.746,2.9418,9995.96,1.5883,9995.96,MERITZ CAPITAL295-4,메리츠캐피탈295-4,KR,MERITZ CAPITAL295-4,장내,메리츠캐피탈295-4,KR616937AG30,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,607.0,,4.263,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.843,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,3.5204,A+,2026-03-20,KRW,,,9981.13,1.7409,9981.13,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2026-03-20,2028-06-19,4.843,3.5111,9982.44,1.7407,9982.44,MERITZ CAPITAL295-7,메리츠캐피탈295-7,KR,MERITZ CAPITAL295-7,장내,메리츠캐피탈295-7,KR616937DG37,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,668.0,,4.319,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,3.921,,,,고정금리,이표채,신용카드채,공모,100000000000,,,,,1.017,AA0,2025-01-20,KRW,,,9948.21,0.8946,9948.21,0.0,,0.0,0.0,99,100.0,2026-08-21,1,100000000000.0,2025-01-20,2027-07-20,3.921,1.0107,9949.27,0.8933,9949.27,WOORI CARD258-2,우리카드258-2,KR,WOORI CARD258-2,장내,우리카드258-2,KR6174142F18,(주)우리카드,N,15,낮은위험(5등급),2026-08-21,,333.0,,3.047,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,4.226,,,,고정금리,이표채,신용카드채,공모,190000000000,,,,,3.2041,AA0,2026-05-12,KRW,,,9960.96,1.6613,9960.96,0.0,,0.0,0.0,99,100.0,2026-08-21,1,190000000000.0,2026-05-12,2028-05-12,4.226,3.1959,9962.1,1.6608,9962.1,WOORI CARD282-2,우리카드282-2,KR,WOORI CARD282-2,장내,우리카드282-2,KR6174142G58,(주)우리카드,N,15,낮은위험(5등급),2026-08-21,,630.0,,3.933,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,3.234,,,,고정금리,이표채,신용카드채,공모,10000000000,,,,,0.084,AA0,2023-05-03,KRW,,,10038.03,0.1992,10038.03,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2023-05-03,2026-11-03,3.234,0.0809,10038.91,0.1974,10038.91,WOORI CARD226-3,우리카드226-3,KR,WOORI CARD226-3,장내,우리카드226-3,KR6174143D50,(주)우리카드,N,15,낮은위험(5등급),2026-08-21,,74.0,,4.133,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,4.277,,,,고정금리,이표채,신용카드채,공모,100000000000,,,,,3.9508,AA0,2025-07-24,KRW,,,9748.28,1.8597,9748.28,0.0,,0.0,0.0,99,100.0,2026-08-21,1,100000000000.0,2025-07-24,2028-07-24,4.277,3.941,9749.4,1.8594,9749.4,WOORI CARD266-2,우리카드266-2,KR,WOORI CARD266-2,장내,우리카드266-2,KR6174147F70,(주)우리카드,N,15,낮은위험(5등급),2026-08-21,,703.0,,2.793,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,3.918,,,,변동금리,이표채,신용카드채,공모,10000000000,,,,,0.0266,AA0,2026-06-25,KRW,,,10072.76,0.0978,10072.76,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2026-06-25,2028-06-23,3.918,0.0262,10073.68,0.1018,10073.68,WOORI CARD289-1,우리카드289-1,KR,WOORI CARD289-1,장내,우리카드289-1,KR6174147G61,(주)우리카드,N,15,낮은위험(5등급),2026-08-21,,672.0,,3.98,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,4.076,,,,고정금리,이표채,할부금융채,공모,100000000000,,,,,1.3051,AA-,2026-01-16,KRW,,,10038.83,1.0229,10038.83,0.0,,0.0,0.0,99,100.0,2026-08-21,1,100000000000.0,2024-09-10,2027-09-10,4.076,1.2991,10039.94,1.0218,10039.94,iM Capital121,아이엠캐피탈121,KR,iM Capital121,장내,아이엠캐피탈121,KR6176941E90,(주)아이엠캐피탈,N,15,낮은위험(5등급),2026-08-21,,385.0,,3.743,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.845,,,,고정금리,할인채,Conduit회사채,사모,836000000,,,,,0.6758,AAA,2025-10-14,KRW,,,9794.64,0.5351,9794.64,,,,0.0,99,100.0,2026-08-21,1,836000000.0,2025-10-14,2027-03-08,3.845,0.6703,9795.65,0.5324,9795.65,oneQ 2nd4-3,원큐제이차4-3,KR,oneQ 2nd4-3,장외,원큐제이차4-3(사모),KR6414122FA1,원큐제이차(주),N,15,낮은위험(5등급),2026-08-21,,199.0,,2.85,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.891,,,,고정금리,할인채,Conduit회사채,사모,484000000,,,,,0.6751,AAA,2025-10-13,KRW,,,9792.26,0.5349,9792.26,,,,0.0,99,100.0,2026-08-21,1,484000000.0,2025-10-13,2027-03-08,3.891,0.6696,9793.28,0.5321,9793.28,signiture 2nd3-3,시그니처제이차3-3,KR,signiture 2nd3-3,장외,시그니처제이차3-3(사모),KR6415181FA6,시그니처제이차(주),N,15,낮은위험(5등급),2026-08-21,,199.0,,2.85,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,4.694,,,,고정금리,이표채,Conduit회사채,사모,8500000000,,,,,1.8419,,,KRW,,,9920.35,1.229,9920.35,,,,0.0,99,100.0,2026-08-21,1,8500000000.0,2025-05-30,2027-11-30,4.694,1.8346,9921.62,1.2263,9921.62,Kipa 1st1-6,키파제일차1-6,KR,Kipa 1st1-6,장외,키파제일차1-6(사모),KR6415726F50,키파제일차(주),N,11,매우높은위험(1등급),2026-08-21,,466.0,,3.41,회사채,일반사채,,N,active,N,Y,,,1,1,N
,4.896,,,,고정금리,이표채,Conduit회사채,사모,8000000000,,,,,3.3525,,,KRW,,,9837.05,1.6923,9837.05,,,,0.0,99,100.0,2026-08-21,1,8000000000.0,2025-05-30,2028-05-30,4.896,3.3427,9838.37,1.6896,9838.37,Kipa 1st1-8,키파제일차1-8,KR,Kipa 1st1-8,장외,키파제일차1-8(사모),KR6415728F58,키파제일차(주),N,11,매우높은위험(1등급),2026-08-21,,648.0,,3.46,회사채,일반사채,,N,active,N,Y,,,1,1,N
,4.212,,,,고정금리,할인채,Conduit회사채,사모,590000000,,,,,1.2259,AAA,2025-12-09,KRW,,,9679.38,0.7704,9679.38,,,,0.0,99,100.0,2026-08-21,1,590000000.0,2025-12-09,2027-06-04,4.212,1.2187,9680.46,0.7677,9680.46,dragon tiger4-4,드래곤타이거4-4,KR,dragon tiger4-4,장외,드래곤타이거4-4(사모),KR6424491FC4,드래곤타이거(주),N,15,낮은위험(5등급),2026-08-21,,287.0,,3.4,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,4.495,,,,고정금리,이표채,Conduit회사채,사모,190000000,,,,,9.836,AA+,2025-06-26,KRW,,,9912.25,2.9742,9912.25,,,,0.0,99,100.0,2026-08-21,1,190000000.0,2022-04-29,2029-10-26,4.495,9.8192,9913.46,2.9715,9913.46,High Legend Diver 181-2,하이레전드다이버제십1-2,KR,High Legend Diver 18th1-2,장외,하이레전드다이버제십팔차 1-2(사모),KR6424782C49,하이레전드다이버제십팔차(주),N,15,낮은위험(5등급),2026-08-21,,1162.0,,4.1,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.536,,,,고정금리,이표채,일반회사채,사모,25000000000,,,,,21.1089,,,KRW,,,8155.25,4.5944,8155.25,,,,0.0,02,100.0,2026-08-21,1,25000000000.0,2026-03-25,2031-03-25,4.536,21.0961,8155.81,4.593,8155.81,Smart Radar System2CB,스마트레이더시스템2CB,KR,Smart Radar System2CB,장외,스마트레이더시스템2CB(사모/전환/풋),KR6424961G30,(주)스마트레이더시스템,N,11,매우높은위험(1등급),2026-08-21,,1677.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,4.179,,,,고정금리,이표채,Conduit회사채,사모,200000000,,,,,2.0041,AA0,2025-06-26,KRW,,,9943.31,1.2997,9943.31,,,,0.0,99,100.0,2026-08-21,1,200000000.0,2022-04-22,2027-12-22,4.179,1.9963,9944.43,1.297,9944.43,bkforever 2nd2,비케이포에버제이차2,KR,bkforever 2nd2,장외,비케이포에버제이차2(사모),KR6427282C47,비케이포에버제이차(주),N,15,낮은위험(5등급),2026-08-21,,488.0,,3.5,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,6.603,,,,고정금리,이표채,부동산투자회사채,사모,30000000000,,,,,3.1791,A-,2026-08-12,KRW,,,9805.09,1.6452,9805.09,,,,0.0,99,100.0,2026-08-21,1,30000000000.0,2025-05-20,2028-05-19,6.603,3.1697,9806.82,1.6425,9806.82,KB STAR REIT3,케이비스타리츠3,KR,KB STAR REIT3,장외,케이비스타위탁관리부동산투자회사3(사모),KR6432321F54,(주)케이비스타위탁관리부동산투자회사,N,14,보통위험(4등급),2026-08-21,,637.0,,5.4,회사채,일반사채,,N,active,N,Y,A-,7,4,1,N
,5.151,,,,고정금리,할인채,Conduit회사채,사모,10000000000,,,,,8.1446,AA-,2026-04-20,KRW,,,8792.26,2.4936,8792.26,,,,0.0,99,100.0,2026-08-21,1,10000000000.0,2026-04-20,2029-03-12,5.151,8.1293,8793.47,2.4909,8793.47,The First Shining5th2,더퍼스트샤이닝제오차2,KR,The First Shining 5th2,장외,더퍼스트샤이닝제오차2(사모),KR6434701G42,더퍼스트샤이닝제오차(주),N,15,낮은위험(5등급),2026-08-21,,934.0,,4.678,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.136,,,,고정금리,할인채,Conduit회사채,사모,1021000000,,,,,0.7069,AA+,2025-09-04,KRW,,,9779.44,0.5305,9779.44,,,,0.0,99,100.0,2026-08-21,1,1021000000.0,2025-09-04,2027-03-08,4.136,0.6673,9780.52,0.5315,9780.52,Signiture 9th2-3,시그니처제구차2-3,KR,Signiture 9th2-3,장외,시그니처제구차2-3(사모),KR6447551F95,시그니처제구차(주),N,15,낮은위험(5등급),2026-08-21,,199.0,,2.95,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,0.664,,,,고정금리,이표채,일반회사채,사모,15000000000,,,,,15.21,,,KRW,,,9742.95,3.9,9742.95,,,,0.0,02,100.0,2026-08-21,1,15000000000.0,2025-07-15,2030-07-15,0.664,15.1991,9743.71,3.8986,9743.71,COTS1EB,코츠테크놀로지1EB,KR,COTS Technology1EB,장외,코츠테크놀로지1EB(사모/교환/풋),KR6448711F74,코츠테크놀로지(주),N,11,매우높은위험(1등급),2026-08-21,,1424.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,3.985,,,,고정금리,할인채,Conduit회사채,사모,510000000,,,,,0.5846,AAA,2025-12-31,KRW,,,9805.14,0.4891,9805.14,,,,0.0,99,100.0,2026-08-21,1,510000000.0,2025-12-31,2027-02-19,3.985,0.5796,9806.18,0.4864,9806.18,Shinhan Champion 11t3-2,신한챔피온제십일차3-2,KR,Shinhan Champion 11th3-2,장외,신한챔피온제십일차3-2(사모),KR6450601FC5,신한챔피온제십일차(주),N,15,낮은위험(5등급),2026-08-21,,182.0,,3.5,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.561,,,,고정금리,이표채,할부금융채,공모,30000000000,,,,,0.2454,AA-,2026-01-16,KRW,,,10025.03,0.3941,10025.03,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2025-01-15,2027-01-15,3.561,0.2409,10025.99,0.3925,10025.99,iM Capital125-1,아이엠캐피탈125-1,KR,iM Capital125-1,장내,아이엠캐피탈125-1,KR6176941F16,(주)아이엠캐피탈,N,15,낮은위험(5등급),2026-08-21,,147.0,,3.348,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.332,,,,고정금리,이표채,할부금융채,공모,50000000000,,,,,2.8654,AA-,2026-01-16,KRW,,,9844.94,1.567,9844.94,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2025-09-04,2028-04-04,4.332,2.8558,9846.1,1.5665,9846.1,iM Capital136-1,아이엠캐피탈136-1,KR,iM Capital136-1,장내,아이엠캐피탈 136-1,KR6176941F99,(주)아이엠캐피탈,N,15,낮은위험(5등급),2026-08-21,,592.0,,2.939,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.046,,,,고정금리,이표채,할부금융채,공모,90000000000,,,,,1.1516,AA-,2026-01-16,KRW,,,9982.23,0.9564,9982.23,0.0,,0.0,0.0,99,100.0,2026-08-21,1,90000000000.0,2024-08-13,2027-08-13,4.046,1.1463,9983.32,0.9552,9983.32,iM Capital120-2,아이엠캐피탈120-2,KR,iM Capital120-2,장내,아이엠캐피탈 120-2,KR6176942E81,(주)아이엠캐피탈,N,15,낮은위험(5등급),2026-08-21,,357.0,,3.775,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.112,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,1.4844,AA-,2026-01-16,KRW,,,9929.05,1.1014,9929.05,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2025-04-11,2027-10-07,4.112,1.4769,9930.15,1.1004,9930.15,iM Capital130-2,아이엠캐피탈130-2,KR,iM Capital130-2,장내,아이엠캐피탈130-2,KR6176942F49,(주)아이엠캐피탈,N,15,낮은위험(5등급),2026-08-21,,412.0,,3.149,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.4,,,,고정금리,이표채,할부금융채,공모,50000000000,,,,,3.5025,AA-,2026-01-16,KRW,,,9833.24,1.7411,9833.24,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2025-06-12,2028-06-12,4.4,3.4936,9834.41,1.7407,9834.41,iM Capital131-2,아이엠캐피탈131-2,KR,iM Capital131-2,장내,아이엠캐피탈131-2,KR6176942F64,(주)아이엠캐피탈,N,15,낮은위험(5등급),2026-08-21,,661.0,,3.097,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.254,,,,고정금리,이표채,할부금융채,공모,60000000000,,,,,2.2341,AA-,2026-01-16,KRW,,,9929.66,1.3714,9886.82,0.0,,0.0,0.0,99,100.0,2026-08-21,1,60000000000.0,2025-11-21,2028-01-21,4.254,2.2356,9887.95,1.3766,9887.95,iM Capital140-3,아이엠캐피탈140-3,KR,iM Capital140-3,장내,아이엠캐피탈140-3,KR6176947FB7,(주)아이엠캐피탈,N,15,낮은위험(5등급),2026-08-21,,518.0,,3.427,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,5.095,,,,고정금리,이표채,일반회사채,공모,80000000000,,,,,4.8137,A+,2025-10-21,KRW,,,9826.27,2.0551,9826.27,0.0,,0.0,0.0,99,100.0,2026-08-21,1,80000000000.0,2025-10-21,2028-10-20,5.095,4.8034,9827.62,2.0554,9827.62,SK IPC27-2,에스케이인천석유화학27-2,KR,SK INCHEON PETROCHEMICAL27-2,장내,에스케이인천석유화학27-2,KR6181652FA8,SK인천석유화학(주),N,14,보통위험(4등급),2026-08-21,,791.0,,4.076,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.472,,,,고정금리,이표채,Conduit회사채,사모,10000000000,,,,,1.1454,AAA,2023-08-31,KRW,,,10059.44,0.87,10059.44,,,,0.0,99,100.0,2026-08-21,1,10000000000.0,2023-08-30,2027-07-12,4.472,1.1391,10060.65,0.8673,10060.65,SmartK 61-1,스마트케이제육차1-1,KR,SmartK 61-1,장외,스마트케이제육차 1-1(사모),KR6463351D88,스마트케이제육차(주),N,15,낮은위험(5등급),2026-08-21,,325.0,,4.76,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.661,,,,고정금리,할인채,Conduit회사채,사모,139000000,,,,,0.2533,AAA,2025-10-31,KRW,,,9895.77,0.2825,9895.77,,,,0.0,99,100.0,2026-08-21,1,139000000.0,2025-10-24,2026-12-04,3.661,0.2498,9896.76,0.2798,9896.76,namu credit seven5,나무크레딧제칠차5,KR,namu credit 7th5,장외,나무크레딧제칠차 5(사모),KR6463741FA8,나무크레딧제칠차(주),N,15,낮은위험(5등급),2026-08-21,,105.0,,3.1,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
